id_ms	type	trans	ortho	\trr	\smr	\tre	\sme	\trf	\smf	\src
2562_0	\idi	~ dȁ	-yan -da							
2562_0	\ex	tɔ̏ bhʌ̄ yà ɤ̄ yȁn dȁ yà kʌ̄ plɛ̀	-tɔ bhë =ya ö -yan -da =ya kë =plɛ							
2562_0	\idi	~ dȁ wȅ wō	-yan -da -we wo							
2563_1	\ex	pʌ̄ yà dhó n̄ yʌ́ŋ, n̄ dhɛ̏ yɤ̄ dhɛ̏ yáa dhɤ̏	pë =ya 'dho n 'yënng, n -dhɛ yö -dhɛ 'yaa -dhö							
2563_1	\idi	ȁ yʌ́ŋ yȁ ȁ ká klɤ̀ɤ̄	-a 'yënng -ya -a 'ka =klöö'							
2563_1	\idi	~ dhɛ̏ púu dhɛ̏	'yan -dhɛ 'puu -dhɛ							
2563_1	\idi	~ dhɛ̏ tīi dhɛ̏	'yan -dhɛ tii -dhɛ							
2563_1	\idi	~ gɛ̀iŋ̄ gȁ	'yan =gɛing' -ga							
2563_1	\idi	~ gɛ̀iŋ̄ kwȉ	'yan =gɛing' -kwi							
2563_1	\idi	~ kwī	'yan kwi							
2563_1	\idi	~ zɔ́ sɛ̀ɛ̄ dhɛ̏	'yan 'zɔ =sɛɛ' -dhɛ							
2563_1	\idi	yán yí	'yan 'yi							
2563_1	\idi	yʌ́ŋ bhɔ̄	'yënng bhɔ							
2563_1	\ex	klàŋ̄ kā gɔ̏ dhɛ̀n kā yʌ́ŋ bhɔ̄ dhȁn ȁ píɤ dhɛ̀ɛ!	=klang' ka -gɔ =nɛ ka 'yënng bhɔ -na -a 'piö =dhɛɛ!							
2563_1	\ex	n̄ yʌ́ŋ yà bhɔ̄ n̄ gɔ̏ bhʌ̄ ȁ wȕn ká	n 'yëng =ya bhɔ n -gɔ bhë -a -wun 'ka							
2563_1	\idi	yʌ́ŋ dhòʌ̄	'yënng =dhoë'							LJ
2563_1	\idi	yʌ́ŋ tīi	'yëng tii							
2563_1	\ex	ȁ yʌ́ŋ tīi ɤ́ bhɔ̄a	-a 'yëng tii 'ö bhɔa							
2563_1	\idi	yʌ́ŋ yɤ̄	'yënng yö							
2563_1	\ex	bhɤ̏ ȁ yʌ́ŋ yɤ̄ ɯ́ ȁ bhȁ wȕn tó	-bhö -a 'yënng yö 'ü -a -bha -wun 'to							
2563_2	\ex	ɯ̄ ~ bhō n̄ píɤ	ü 'yan bho n 'piö							
2563_2	\idi	~ dȁ	'yan -da							LJ
2563_2	\idi	~ dɔ̄	'yan dɔ							
2563_2	\idi	yán zȉɤ	'yan -ziö							
2563_2	\idi	~ zɔ́ zȕɤ	'yan 'zɔ -zuö							
2564_0	\ex	gɔ̄ɔ̂n bhʌ̄ yɤ̏ lɤ́ yȁn sʌ̏	gɔɔn- bhë -yö 'lö -yan -së							
2564_0	\ex	yà glɤ̀ɤ gɔ̏ ~	=ya =glöö -gɔ 'yan							
2566_2	\idi	ɯ̄ ~ bhō n̄ píɤ!	ü 'yanga bho n 'piö!							
2570_0	\ex	~ ɤ́ yɤ̄ yīɤ gbēŋ dɛ̀ɛ yɤ̏ kʌ̏ zȉizʌ̏	'yanpiöpë 'ö yö yiö gbeng =dɛɛ -yö -kë -ziizë							
2574_0	\idi	yánzȉɤ gɯ́ kʌ̄	'yanziö 'gü kë							
2574_0	\ex	dhʌ́n bhȁ yán zìɤɯ̄ kʌ̏ bhɛ̄n và và dhȕn ká sɯ̏ bhʌ̄ yáa sʌ̏	'në -bha 'yan =ziöü' -kë mɛ =va =va -nu 'ka -sü bhë 'yaa -së							
2576_0	\ex	kɔ́ ~								
2580_0	\idi	~ bhō	-yaɔ bho							
2580_0	\ex	bhɤ̏ ~ bhō kɤ̄ ɯ́ʌ̈n wʌ́ɯ̈ yɤ̄	-bhö -yaɔ bho kö 'üën- 'wëü- yö							
2584_0	\ex	bhán ~ pʌ̄ bhɤ̏ sɯ̏ bhȁ sìa, ā dhɤ̏ sʌ́ʌdhɛ̄ dhȕn bɛ̀ɛ̂n	'ma yën pë -bhö -sü -bha =sia, a -dhö 'sëëdhɛ -nu =bɛɛn'-							
2599_0	\ex	bhán yédhán wȕn kʌ̄ kwā ká	'ma 'yena -wun kë kwa 'ka							
2602_0	\idi	~ bhō	=yee'- bho							
2602_0	\ex	dhē klɤ̀klɤ̀ɤ dhȕn bhȁn yūɤ plʌ̀ʌ̄zʌ̏ ɤ́ tɔ̄ɔ yèē bhō sɯ̏	dhe =klöklöö -nu -ma yuö =plëë' -zë 'ö tɔɔ =yee' bho -sü							
2608_0	\idi	~ tó	'yei 'to			laugh				BE, MG, LJ, GJ, OD
2611_0	\ex	dhōo dhȕn wà dhó wɔ́ yɛ́ dhìa	dhoo -nu =wa 'dho 'wɔ 'yɛ =dhia							
2611_0	\idi	yɛ̏ ɤ̄ zɯ́	-yɛ ö 'zü							
2611_0	\ex	dhʌ́n bhʌ̄ kȁa pɤ̄ ȁ dhʌ̏ yɤ̏ ~ ɤ̄ zɯ́ yí yà pā dùɤ, yí kán dhɛ̏ gbɛ̄ yáa dhɤ̏	'në bhë -kaa pö -a -dhë -yö 'yɛ ö 'zü 'yi =ya pa =duö, 'yi 'kan -dhɛ gbɛ 'yaa -dhö							
2613_0	\ex	sìan pɛ́n dhȕn wó bhʌ̄ ȁn yɛ̀ɛ̂ kúʌ klɤ̀ɤ̄ klɤ̀ɤ̄ kɤ̄ kó síɤ dȁ ȁn ká	=sian 'pɛn -nu 'wo bhë -an =yɛɛ'- 'kuë =klöö' =klöö' kö 'ko 'siö -da -an 'ka							
2617_0	\ex	ɯ̄ kwàā gbó bɔ̄ sɯ̏ zɯ̏, ɯ́ ɯ̄ ~ glɯ̀ɯ̂	ü =kwaa' 'gbo bɔ -sü -zü, 'ü ü 'yɛin =glüü'-							
2624_0	\ex	bhnlɯ̏ kán yȉ	-mlü 'kan -yi							
2624_0	\idi	~ dō ká	yi do 'ka							
2624_0	\ex	kwā dhɤ̏ kwā kó yɤ̄ ~ dōʌ	kwa -dhö kwa 'ko yö yi doë							
2624_0	\idi	~ kpɔ́	yi 'kpɔ							
2624_0	\ex	bhȁn bán yī wó ȁ kpɔ̄ ɤ́ tɔ̄ɔ tɛ̄n {dhɔ́ɔ}yī	-ma 'ban yi 'wo -a kpɔ 'ö tɔɔ tɛn {'dhɔɔ} yi							
2628_0	\idi	yī zʌ̄	yi zë							
2628_0	\ex	yīɤ	yiö							
2628_0	\ex	yɤ̏ tùn yīɤ kùn à! Kȁ dhó ká pá ȁ bhȁ	-yö =tun yiö =kun =a? -Ka 'dho 'ka 'pa -a -bha							
2629_1	\ex	bhɤ̏ ȁ dɔ̄ yīɤ!	-bhö -a dɔ yiö!							
2629_1	\idi	yí kán	'yi 'kan							
2629_1	\ex	bháa n̄ ~	'bhaa n 'yi 'kan							
2629_1	\ex	Zlȁngɔ̏ bhȁ dhʌ́n bhʌ̄ yɤ̏ bhɛ̄n yí kȁn dùɤ	-Zlangɔ -bha 'në bhë -yö mɛ 'yi -kan =duö							
2629_2	\idi	bhɛ̀ɛn ~	=mɛɛ 'yi							
2636_2	\idi	~ dō	yië do							
2636_3	\idi	~ plɛ̀ dhɛ̀n	yië =plɛ =nɛ							
2638_0	\idi	~ ... -dhȕn	yië- ... -nu							
2639_	\idi	~ ... -dhȕn	yië- ... -nu							
2655_0	\ex	~, bhán dhó tá gɯ́	kwa yidoë, 'ma 'dho 'ta 'gü							
2657_0	\idi	gɛ̏n (/gbȉɤ) gɯ́ ~	-gɛn (/-gbiö) 'gü 'yidhe							
2657_0	\idi	bhɛ̄n ~ yùā dhɤ́ ȁ gɛ̏n (/gbȉɤ) bhȁ	mɛ 'yidhe =yua' 'dhö -a -gɛn (/-gbiö) -bha							
2658_0	\idi	~ píɤ	'yinia 'piö							
2660_0	\ex	yá ~ yɤ̏ {kʌ̏} sʌ̏	'ya yiɛn -yö {-kë} -së							
2660_0	\ex	dhā ~ dhɛ̀n yɤ̏ kʌ̏ và	dha yiɛn =nɛ -yö -kë =va							
2661_0	\idi	~ gɔ̏ gó dhɛ̏	'yiga -gɔ 'go -dhɛ							
2661_0	\idi	yígā sɛ́ɛ̈n	'yiga 'sɛɛn-							
2661_0	\idi	yígā tée	'yiga 'tee							
2661_0	\idi	yígā và	'yiga =va							
2665_0	\idi	dhòo ~	=dhoo 'yigɔ							
2665_0	\idi	dhéi ~	'dhei 'yigɔ							
2666_0	\ex	yí yà bhɯ̀ɤ̂ kɤ̄ ~ yáa yúɤ̈ kún gbɔ̄	'yi =ya =bhüö'- kö 'yigba 'yaa 'yuö- 'kun gbɔ							
2677_0	\idi	yīɤ bhō	yiö bho							
2677_0	\ex	bhɤ̏ yīɤ sʌ̏ bhō!	-bhö yiö -së bho!							
2682_1	\idi	~ và	'yipuë =va							
2685_0	\idi	~ gbàān dhūn pʌ̏	'yitagɔ =gbaan' nu -pë							
2693_0	\idi	~ bȉ	'yoo -bi							
2696_0	\ex	n̄ zláä dhʌ́dhēn ɤ́ kā gɔ̏ bhʌ̄, kāâ ~ kʌ̄ kùn	n 'zlaa- 'nëdhe 'ö ka -gɔ bhë, kaa- -yɔ kë =kun							
2697_0	\ex	yà ~ bhɯ̄n và, yȁ kʌ̄ dhȁn	=ya yɔ mü =va, -ya kë -na							
2698_3	\ex	n̄ dʌ̄ yà kɔ́ yɔ́ tɤ́ɯ̈dhɤ̄	n dë =ya 'kɔ 'yɔ 'töüdhö							
2700_1	\idi	~ dhūn	'yɔn nu							
2700_1	\idi	dhʌ́n gbāa ~ ká	'në gbaa 'yɔn 'ka							
2700_1	\ex	~ dhūn dhʌ́n dhʌ̏	'yɔn nu 'në -dhë							
2701_4	\cbn	{zɔ́} ~	{'zɔ} 'yɔn							
2706_2	\ex	ȁ yɔ̀ɔ̄ yí ká	-a =yɔɔ' 'yi 'ka							
2706_3	\cbn	gɔ̏ ~	-gɔ =yɔɔ'-							
2706_3	\ex	klàŋ̄dhʌ́ yà ɤ̄ gɔ̏ yɔ̀ɔ̂ ɤ̄ gɔ̏bhɛ̏n dhʌ̏ sīâ, ɤ̈ gɔ̏bhɛ̏n dȅ pɤ́ ɤ́ pʌ̄ zɔ̏n ȁ dhʌ̏ sʌ̏ ká	=klang' 'në =ya ö -gɔ =yɔɔ'- ö -gɔmɛ -dhë sia-, 'ö- -gɔmɛ -de 'pö 'ö pë -zɔn -a -dhë -së 'ka							
2706_3	\ex	bɔ́n dhȕn wȍ dȁ dhȁn plɤ̄ɤ ȁn plɛ́ ȁn gɔ̏ yɤ̏ yɔ̀ɔ̄ sɯ̏ ká	'bɔn -nu -wo -da -na plöö -an 'plɛ -an -gɔ -yö =yɔɔ' -sü 'ka							
2707_0	\idi	~ {púu} kʌ̏	'yɔɔ {'puu} -kë							
2707_0	\idi	yɔ́ɔ kpɔ́	'yɔɔ 'kpɔ							LJ
2711_1	\idi	~ sīâ	=yɔɔn sia-							
2711_3	\cbn	~ bhɛ̄n tȁ	=yɔɔn mɛ -ta							
2715_0	\ex	dhā yà bān kɤ̄ dhɛ̏ plɛ́ yà kʌ̄ ~	dha =ya ban kö -dhɛ 'plɛ =ya kë 'yɔsüzë							
2717_0	\ex	~ dhȕn yɛ̄ɛn	-yö -nu yɛɛn							
2721_1	\ex	yʌ́ŋtīibhɛ̏n yáa dhɛ̏ yɤ̄	'yënngtiimɛ 'yaa -dhɛ yö							
2721_1	\idi	ɯ̄ n̄ yɤ̄ dhȁn fíabhɛ̏n ká	ü n yö -na 'fiamɛ 'ka							
2721_2.1	\idi	lân bhɯ́ yà ~ n̄ yʌ́ŋ	lan- 'bhü =ya yö n 'yënng							
2721_2.1	\idi	zāâ kpōŋ yāa ~ sʌ̏	zaa- kpong yaa yö -së							
2721_2.1	\idi	~ plāan	yö plaan							GJ, LJ
2721_2.1	\ex	bhɛ̄n ɤ́ pʌ̄ bhɛ̀ɛn ɤ́ pʌ̄ yɤ̄	mɛ 'ö pë =mɛɛ 'ö pë yö							
2721_2.1	\idi	yɤ̏ wʌ́ɯ̈ yɤ̏ và	-yö 'wëü- -yö =va							
2721_2.1	\idi	{pʌ̄} yɤ̏ ȁ bhȁ pʌ̏	{pë} -yö -a -bha -pë							
2721_2.3	\idi	~ yīɤ	yö yiö							
2721_2.4	\cbn	bhɛ̄n kō ~	mɛ ko yö							
2721_2.4	\idi	~ kpɔ̄n gɯ́	yö kpɔn 'gü							
2721_2.4	\ex	bhʌ̄ŋ dhȕn wȍ bhæ̀ǣ dhȁn yà kʌ̄ wȍ yɤ̏ wō kpɔ̄n gɯ́ pɤ́	mëng -nu -wo =bhɛa' -na =ya kë -wo -yö wo kpɔn 'gü 'pö							
2721_2.5	\ex	wà wō kó yɤ̄	=wa wo 'ko yö							
2721_2.7	\cbn	~ pʌ̄ bhȁ	yö pë -bha							
2721_3	\ex	yí yɤ̄ʌ̂ zʌ̄ sɯ̏ gɯ́...	'yi yöë- zë -sü 'gü...							
2721_4.1	\idi	pȉɤ ~ sòo gɛ̏n bhȁ	-piö -yö =soo -gɛn -bha							
2721_4.3	\ex	yà ɤ̄ bhȁ gbɛ̂n ~ n̄ bhȁn	=ya ö -bha gbɛn- yö n -ma							
2721_5	\ex	zīɔn dhȕn wà lɯ́ kìā ~ ȁ bhȁ	ziɔn -nu =wa 'lü =kia' yö -a -bha							
2724_0	\ex	dhɛ̀ ɤ́ dhūn ~ ȁ pɤ̄ yí dhó	=dhɛ 'ö nu 'yö -a pö 'yi 'dho							
2729_0	\ex	kplɤ́ ~	'kplö -yökoëdhɛ							
2729_0	\ex	yɔ̀ɔ̄gā dhȕn ~	=yɔɔ' ga -nu -yökoëdhɛ							
2732_0	\ex	~ yȁ bhȁ	'yua -ya -bha							
2732_0	\ex	sɯ̏ kóʌ yùā bhɯ̏n	-sü 'koë =yua' -mü							
2732_0	\idi	yí dhē yùā	'yi dhe =yua'							
2732_0	\idi	yà pɯ̏ɤ ~ ká sīâ	=ya -püö 'yua 'ka sia-							
2732_0	\idi	~ pʌ̄ sɛ́ɛ̈n	'yua pë 'sɛɛn-							
2732_0	\idi	~ kʌ̄	'yua kë							
2739_1	\idi	~ dhí	yun 'dhi							
2739_1	\idi	~ dhíɤ dhɛ̏	yun 'dhiö -dhɛ							
2739_1	\idi	~ gbló	yun 'gblo							
2739_1	\idi	~ gblȍo	yun -gbloo							
2739_1	\idi	~ sɛ̀ɛ̄ dhɛ̏	yun =sɛɛ' -dhɛ							
2739_1	\idi	~ sán	yun 'san							
2739_1	\ex	yɤ̏ ɤ̄ yūun sán dhȁn	-yö ö yuun 'san -na							
2739_1	\idi	yūnsádhēn	yunsandhe							
2740_0	\idi	~ gblȍo	yun -gbloo							
2746_0	\idi	~ kʌ̄	yuö kë							
2746_0	\ex	yɤ̏ ~ kʌ̄ dhȁn	-yö yuö kë -na							
2746_0	\ex	yà ɤ̄ bhȁ zāâ zīi yȕɤ kʌ̄	=ya ö -bha zaa- zii -yuö kë							
2748_0	\ex	ȁ ~ yȁ dhíɤ, ȁ ~ yȁ zlɤ̀ɤ	-a 'yuö- -ya 'dhiö, -a 'yuö- -ya =zlöö							
2755_0	\idi	~ dɔ̄	-za dɔ							
2755_0	\ex	wún bhʌ̄ wȍ ȁ zȁ dɔ̄ dhȁn	'wun bhë -wo -a -za dɔ -na							
2755_0	\ex	wà dhēbɔ̏ zȁ dɔ̄	=wa dhebɔ -za dɔ							
2756_1	\idi	~ dɔ̄	za dɔ							
2756_1	\ex	Dàān dhɔ́ɔyī dɛ̀ɛ dhɛ̀n wȍ dhɤ̏ zā dɔ̄ ȁ ká Zúsɯ̏ plɤ̀ɤ	Daan' 'dhɔɔyi =dɛɛ =nɛ -wo -dhö za dɔ -a 'ka 'Zusü =plöö							
2756_1	\idi	~ kán kɔ́	za 'kan 'kɔ							
2756_1	\idi	~ kán kɔ̏	za 'kan -kɔ							
2756_2	\ex	~ yáä bhȁ	za 'yaa- -bha							
2756_2	\idi	~ lȍ	za -lo							
2756_2	\ex	zā wö lȍ ȁ tūɤ bhʌ̄ wȁ lȍ wáawá, ȁ kʌ̄ wȕn yáa bhɯ̏n	za 'wo- -lo -a tuö bhë -wa -lo 'waa 'wa, -a kë -wun 'yaa -mü							
2756_3	\ex	ɯ̄ bhȁ ~ yɤ̀ sʌ̏	ü -bha za =yö -së							
2756_3	\ex	zā sʌ̏ yɤ̏ kʌ̏ ȁ píɤ	za -së -yö -kë -a 'piö							
2756_3	\idi	ɯ̄ bhȁ zâ sʌ̏	ü -bha za- -së							
2756_3	\idi	~ sʌ̏ sɯ́	za -së 'sü							
2756_3	\ex	wún yí ȁ blɛ̀ɛ bhʌ̄, ȁ bhȁ zā yɤ̏ kʌ̏ sʌ̏	'wun 'yi -a =blɛɛ bhë, -a -bha za -yö -kë -së							
2756_3	\ex	zā ká ȁ dɔ̄ bhʌ̄ dɤ̄ ɤ́ zā sʌ̏ sɯ̄ ì?	za 'ka -a dɔ bhë dö 'ö za -së sü =i?							
2756_3	\idi	~ yāa sɯ́	za yaa 'sü							
2756_3	\ex	wún bhʌ̄ ɯ̄ kʌ̏ yā, ɯ̄ bhȁ ~ yā	'wun bhë ü -kë ya, ü -bha za ya							
2762_0	\ex	yí kpɤ̄ dhȕn wȍ gɔ̄bhìʌ̄n ~ dhȁn	'yi kpö -nu -wo gɔmië =zaan 'zan -na							
2762_0	\ex	tʌ́ʌ ɤ́ zȉɤ yǣæn ɤ̏ yīʌ̂ kɔ́gbà zàan zȁn	'tëë 'ö -ziö yɛan -ö yië- 'kɔ =gba =zaan -zan							
2762_0	\ex	yɤ̏ dhʌ́n ~ dhȁn	-yö 'në =zaan 'zan -na							
2762_0	\ex	yígā vàvà dhȕn wȍ ~ dhȁn	'yiga =vava -nu -wo =zaan 'zan -na							
2765_0	\idi	~ {tóo}	'zan 'too							
2767_0	\idi	~ bȉ	'zang -bi							
2767_0	\idi	~ yí sɯ́	'zang 'yi 'sü							
2770_0	\idi	~ kʌ̄	zaɔdhe kë							
2771_0	\idi	bhɛ̄n ~ zʌ̏	mɛ -zaɔndhö -zë							
2772_	\idi									
2773_	\idi	zíɤ̈zʌ̏-dhȕn	'ziözë -nu							
2773_	\idi	bházʌ̏	'bhazë							
2774_1	\idi	bhɛ̄n ~ bhɛ̏n	mɛ zë -mɛ							
2774_2.1	\idi	zʌ̏ gɛ̀ān	-zë =gɛan'							
2774_2.2	\cbn	kó ~	'ko zë							
2774_3	\idi	zʌ̏ zā ká	-zë za 'ka							
2774_3	\ex	wȍ dhȍ zlɤ̄ɤ wö zʌ̄ zā ká zúzɤ̏ plɤ̀ɤ	-wo -dho zlöö 'wo- zë za 'ka 'zu -zö =plöö							
2774_3	\idi	zɤ̏ gɯ́	-zë 'gü							LJ
2774_3	\ex	yà ȁ bhȁ sɔ̄ dhȕn zʌ̄ gɯ́ ȁ bhȁ kwɛ̀ɛ̏ gɯ́	=ya -a -bha sɔ -nu zë 'gü -a -bha =kwɛɛ- 'gü							
2774_3	\ex	pʌ̄ yà kʌ̄ ɤ́ gɯ́ glȕdhē dȁ dhȁn kɔ̄ɔ bhʌ̄ ɤ́ tɔ̄ɔ bhɛ̄n zʌ̏ gɯ́ kʌ̄ sɯ̏	pë =ya kë 'ö 'gü -gludhe -da -na kɔɔ bhë 'ö tɔɔ mɛ -zë 'gü kë -sü							
2774_3	\idi	bhɛ̄n zʌ̏ gɯ́ dhē	mɛ -zë 'gü dhe							
2774_3	\ex	pʌ̄ ɤ́ sʌ̏ zlȁngɔ̏kɔ̄ɔ ɤ́ tɔ̄ɔ wáa bhɛ̄n zʌ̏ gɯ́ dhē kʌ̄, bhɛ̄n plɛ́ tȁ yɤ̏ dō Klítȍ gɯ́	pë 'ö -së -zlangɔkɔɔ 'ö tɔɔ 'waa mɛ -zë 'gü dhe kë, mɛ 'plɛ -ta -yö do 'Klito 'gü							
2774_5	\ex	ā zʌ̏ ɯ̄ wȕn dhʌ̏	a -zë ü -wun -dhë							
2774_5	\ex	yɤ̏ zʌ̏ n̄ wȕn dhʌ̏ ɤ́ pɯ̏ɤ dhāyíʌ̈ ɤ́ dhō bhɤ̏pʌ̏ bhɛ̀ɛ̄n dhìa	-yö -zë n -wun -dhë 'ö -püö dhayië 'ö dho -bhöpë =mɛɛ' =dhia							
2774_5	\idi	yà ~ n̄ gɔ̏ ȁ ká	=ya zë n -gɔ -a 'ka							
2781_0	\idi	yȁn yí zʌ̄nzʌ̄nzʌ̏	-yan 'yi zënzënzë							
2806_0	\ex	zīâdhɤn bhʌ̄ ɤ́ yīʌ̂ bhóbhnlí yɤ̏ sìɤ̏	zian- dhö bhë 'ö yië- 'mobhli -yö =siö-							
2806_0	\idi	~ dhí	zian 'dhi							
2806_0	\idi	~ gbɤ̏ŋ	zian -gböng							
2806_0	\idi	~ tȁ	zian -ta							
2809_0	\idi	~ pʌ̏ kʌ̄ sɯ̏ zʌ̏	ziangblooga -pë kë -sü -zë							
2810_0	\ex	ā và á ~ ɯ̄ tȁ	a =va 'a =zië' ü -ta							
2815_0	\idi	~ zȕɤ	-ziga -zuö							
2817_0	\ex	yɤ̏ zìi dhȁn dhɛ́dhɛ́n dhʌ̏	-yö =zii -na 'nɛnɛ -dhë							
2818_1	\idi	blīi zīi	blii zii							
2818_1	\idi	wún ~	'wun zii							
2818_1	\idi	bhɛ̄n zīizīi {dhȕ}n	mɛ zii zii {-nu}	; старейшины				, les notables		LJ
2819_0	\idi	ɯ̄ ~!	ü 'zii!							
2822_0	\ex	ā yīɤ ~ dhȕn bhȍ gbēiŋ dɛ̀ɛ	a yiö -ziizë -nu -bho gbeing =dɛɛ							
2822_0	\ex	pʌ̄ ~ dhȕn wȍ kʌ̄ dhȁn kpóŋtàadhɛ̏ ɤ́ dhɛ̀n ȁ bhȁ, bhʌ̏n tɔ̄ɔ dhʌ́dhēn bhȁ drɔ́ɔ kpɔ́ sɯ̏ ȉ?	pë -ziizë -nu -wo kë -na 'kpong =taa -dhɛ 'ö =nɛ -a -bha, -më tɔɔ 'në dhe -bha 'drɔɔ 'kpɔ -sü -i?							
2829_1.1	\idi	~ dhɛ̏	ziö -dhɛ							
2829_1.2	\idi	zīɤgɔ̀ɯ̄	pë -ziö =gɔü'					abuser		LJ
2829_1.4	\ex	bhán zīɤ	'ma ziö							
2829_1.4	\idi	zȉɤ bhɛ̄n píɤ	-ziö mɛ 'piö							
2829_1.4	\ex	ā dhɤ̏ zīɤ kā píɤ	a -dhö ziö ka 'piö							
2829_4	\ex	lɯ́ kpʌ̀ɯ dhȕn wà ~ yí gɔ̏ zīân	'lü =kpëü -nu =wa ziö 'yi -gɔ zian-							
2829_4	\idi	zȉɤ klúʌ̈	-ziö 'kluë-							
2829_4	\idi	ȁ gɛ̏n dhȕn wà zīɤ klúʌ̈	-a -gɛn -nu =wa ziö 'kluë-					elle a les genoux cagneux		DJ, --LJ
2829_4	\idi	~ kwéŋ	ziö 'kweng							
2829_4	\ex	yɤ̏ kʌ̏ dhɛ̀n Sī wāâ Kpȁan wȍ zīɤ dhȁn wō kwéŋ yīʌ plɛ̀ dhɛ̀n	-yö -kë =nɛ Si waa- -Kpaan -wo ziö -na wo 'kweng yië =plɛ =nɛ							
2833_1	\ex	klɤ̏ yɤ̏ ~ dhȁn	-klö -yö -ziö 'ziö -na							
2842_0	\idi	~ tó kā píɤ	-Zlan 'to ka 'piö							
2842_0	\idi	~ dhúʌ̈ kpɔ́ kā bhȁ	-Zlan 'dhuë- 'kpɔ ka -bha							
2842_0	\ex	~ dhʌ́n dhūn kā dhʌ̏	-Zlan 'në nu ka -dhë							
2842_0	\idi	Zlȁn bhȁ bɔ̄bhɛ̏n	-Zlan -bha bɔ -mɛ							
2842_0	\idi	Zlȁn bhȁ bhɛ̄n	-Zlan -bha mɛ							
2842_0	\idi	~ kɔ̏	-Zlan -kɔ							
2842_0	\ex	wà dhó bhæ̀æ̂ dhìa ~ gɯ́	=wa 'dho =bhɛa'- =dhia -Zlan -kɔ 'gü							
2842_0	\idi	~ wȍ	-Zlan -wo							
2845_1.1	\ex	ɯ̄ zlɔ̀a kɤ̄ kùn ɯ́ pā ȁ bhȁ	ü =zlɔa kö =kun 'ü pa -a -bha							
2845_1.2	\ex	bhɤ̏ ɯ̄ zlɔ̀a ɯ́ yɔ̀ɔ̂ gōo bhʌ̄ ȁ bhȁ	-bhö ü =zlɔa 'ü =yɔɔ'- goo bhë -a -bha							
2845_1.2	\idi	yɤ̏ ɤ̄ zlȕa tásɯ́ sɯ̏ ká	-yö ö -zlua 'tasü -sü 'ka							
2854_0	\ex	pʌ̄ ɤ́ dhɛ̀n ɯ̄ká dhó/dhɤ ȁ kʌ̄ dhɤ́ ~ {bhȁ}	pë 'ö =nɛ üka 'dho/'dhö -a kë 'dhö zlöö {-bha}							
2854_0	\idi	~ dhɛ̀n	zlöö =nɛ							
2854_0	\ex	dɔ̄ kwá ȁ wō ~ dhɛ̀n sí dâ yùā yà sā, kȁ kʌ̄ slʌ́ ká	dɔ 'kwa -a wo zlöö =nɛ 'si da- =yua' =ya sa, -ka kë 'slë 'ka							
2854_0	\idi	zlɤ̄ɤ bhȁ dhɛ̀n	zlöö -bha =nɛ							
2858_1	\idi	sɔ̄ ~	sɔ 'zlu							
2858_1	\idi	~kɔ́	'zlu 'kɔ							
2861_0	\ex	blɯ́kʌ̄bhɛ̏n dhȕn wà zlȍo zlūa dɯ́ ká wàȁ zʌ̄ ā	'blükëmɛ -nu =wa -zloo zlua 'dü 'ka =waa- zë a							
2864_0	\ex	yúa yɤ̏ bhɛ̄n bhʌ̄ ~ dhȁn	'yua -yö mɛ bhë =zluu -na							
2865_0	\idi	yɤ̏ n̄ dhēglúdhʌ́ngɔ̄ɔ̂n ~ píɤ dhɛ̀n dhā dhɤ̏ bān dhìā	-yö n dheglunëgɔɔn -zo 'piö =nɛ dha -dhö ban =dhia'							
2865_0	\idi	bhʌ̏n yūɤ {ɤ́} ɯ̄ ~ píɤ kɤ̄ ɯ́ʌ̈n kʌ̄ ɛ̀?	-më yuö {'ö} ü -zo 'piö kö 'üën- kë =ɛ?							
2865_0	\idi	~ bɯ̏ɤ	-zo -büö							
2865_0	\ex	dhó ɯ́ ȁ wō dhȁn bhʌ̄ ɯ̄ ~ yɤ̏ bɯ̏ɤ n̄ ká	'dho 'ü -a wo -na bhë ü -zo -yö -büö n 'ka							
2865_0	\ex	bhɤ̏ n̄ ~ bɯ̏ɤ, yáa dhɤ́ n̄ zɤ̏ dhɤ̏ trɤ̄ bhān làkélé bhȁ	-bhö n -zo -büö, 'yaa 'dhö n -zö -dhö trö ma =lakele -bha							
2865_0	\idi	~ bhō	-zo bho							
2865_0	\ex	pʌ̄ ɤ́ kʌ̏ n̄ ká dhɛ̀n, ā dhɤ̏ n̄ ~ bhō kɛ́ɛ dɛ̀ɛ yáa bhɯ̏n	pë 'ö -kë n 'ka =nɛ, a -dhö n -zo bho 'kɛɛ =dɛɛ 'yaa -mü							
2865_0	\idi	~ gɔ̏n	-zo -gɔn							
2865_0	\idi	~ gbȁn	-zo -gban							
2865_0	\idi	~ gbéë dhɛ̏ kʌ̄	-zo 'gbee- -dhɛ kë							
2865_0	\ex	~ gbéë dhɛ̏ kʌ̄ ɤ́ ȁ wō wáawá, ȁ kɔ̏ yāa bhɔ̏n Zân bhȁn sɯ̏ bhȁ	-zo 'gbee- -dhɛ kë 'ö -a wo 'waa 'wa, -a -kɔ yaa -mɔ Zan- -ma -sü -bha							
2865_0	\idi	~ kún	-zo 'kun							
2865_0	\ex	~ sɯ́	-zo 'sü							
